dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
yeast,ocsvm,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.34863018989563,56.08615779876709,58.43478798866272,nu_0.1,
yeast,ocsvm,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.401916265487671,56.04503607749939,67.44695234298706,nu_0.5,
yeast,ocsvm,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.401916265487671,56.04503607749939,67.44695234298706,nu_0.5,
yeast,ocsvm,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.401916265487671,56.04503607749939,67.44695234298706,nu_0.5,
yeast,ocsvm,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.401916265487671,56.04503607749939,67.44695234298706,nu_0.5,
yeast,ocsvm,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.401916265487671,56.09729480743408,67.49921107292175,nu_0.5,
yeast,ocsvm,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.401916265487671,56.09729480743408,67.49921107292175,nu_0.5,
yeast,ocsvm,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.401916265487671,56.09729480743408,67.49921107292175,nu_0.5,
yeast,ocsvm,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.401916265487671,56.09729480743408,67.49921107292175,nu_0.5,
yeast,ocsvm,0,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3536674976348877,5.925556659698486,8.279224157333374,nu_0.1,
yeast,ocsvm,0.01,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3536674976348877,5.925556659698486,8.279224157333374,nu_0.1,
yeast,ocsvm,0.05,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3536674976348877,5.925556659698486,8.279224157333374,nu_0.1,
yeast,ocsvm,0.1,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3536674976348877,5.925556659698486,8.279224157333374,nu_0.1,
yeast,ocsvm,0,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3536674976348877,5.517215251922607,7.870882749557495,nu_0.1,
yeast,ocsvm,0.01,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3536674976348877,5.517215251922607,7.870882749557495,nu_0.1,
yeast,ocsvm,0.05,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3536674976348877,5.517215251922607,7.870882749557495,nu_0.1,
yeast,ocsvm,0.1,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3536674976348877,5.517215251922607,7.870882749557495,nu_0.1,
yeast,ocsvm,0,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422540426254272,5.502447128295898,16.92498755455017,nu_0.5,
yeast,ocsvm,0.01,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422540426254272,5.502447128295898,16.92498755455017,nu_0.5,
yeast,ocsvm,0.05,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422540426254272,5.502447128295898,16.92498755455017,nu_0.5,
yeast,ocsvm,0.1,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422540426254272,5.502447128295898,16.92498755455017,nu_0.5,
yeast,ocsvm,0,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422540426254272,5.522119045257568,16.94465947151184,nu_0.5,
yeast,ocsvm,0.01,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422540426254272,5.522119045257568,16.94465947151184,nu_0.5,
yeast,ocsvm,0.05,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422540426254272,5.522119045257568,16.94465947151184,nu_0.5,
yeast,ocsvm,0.1,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.422540426254272,5.522119045257568,16.94465947151184,nu_0.5,
abalone,ocsvm,0,1e-06,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5717856884002686,1.6179466247558594,3.189732313156128,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5717856884002686,1.6179466247558594,3.189732313156128,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5717856884002686,1.6179466247558594,3.189732313156128,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5717856884002686,1.6179466247558594,3.189732313156128,nu_0.1,
abalone,ocsvm,0,1e-06,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5717856884002686,1.5921995639801025,3.163985252380371,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5717856884002686,1.5921995639801025,3.163985252380371,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5717856884002686,1.5921995639801025,3.163985252380371,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.5717856884002686,1.5921995639801025,3.163985252380371,nu_0.1,
abalone,ocsvm,0,1e-06,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.929770231246948,1.5817241668701172,8.511494398117065,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.929770231246948,1.5817241668701172,8.511494398117065,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.929770231246948,1.5817241668701172,8.511494398117065,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.929770231246948,1.5817241668701172,8.511494398117065,nu_0.5,
abalone,ocsvm,0,1e-06,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.929770231246948,1.5823171138763428,8.512087345123291,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.929770231246948,1.5823171138763428,8.512087345123291,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.929770231246948,1.5823171138763428,8.512087345123291,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.929770231246948,1.5823171138763428,8.512087345123291,nu_0.5,
abalone,ocsvm,0,1e-06,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4771099090576172,1.5931987762451172,3.0703086853027344,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4771099090576172,1.5931987762451172,3.0703086853027344,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4771099090576172,1.5931987762451172,3.0703086853027344,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4771099090576172,1.5931987762451172,3.0703086853027344,nu_0.1,
abalone,ocsvm,0,1e-06,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4771099090576172,1.5937764644622803,3.0708863735198975,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4771099090576172,1.5937764644622803,3.0708863735198975,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4771099090576172,1.5937764644622803,3.0708863735198975,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4771099090576172,1.5937764644622803,3.0708863735198975,nu_0.1,
abalone,ocsvm,0,1e-06,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9313132762908936,1.5930719375610352,8.524385213851929,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9313132762908936,1.5930719375610352,8.524385213851929,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9313132762908936,1.5930719375610352,8.524385213851929,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9313132762908936,1.5930719375610352,8.524385213851929,nu_0.5,
abalone,ocsvm,0,1e-06,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9313132762908936,1.5965008735656738,8.527814149856567,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9313132762908936,1.5965008735656738,8.527814149856567,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9313132762908936,1.5965008735656738,8.527814149856567,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.9313132762908936,1.5965008735656738,8.527814149856567,nu_0.5,
abalone,ocsvm,0,1e-06,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4824655055999756,1.6302237510681152,3.112689256668091,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4824655055999756,1.6302237510681152,3.112689256668091,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4824655055999756,1.6302237510681152,3.112689256668091,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4824655055999756,1.6302237510681152,3.112689256668091,nu_0.1,
abalone,ocsvm,0,1e-06,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4824655055999756,1.6187996864318848,3.1012651920318604,nu_0.1,
abalone,ocsvm,0.01,1e-06,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4824655055999756,1.6187996864318848,3.1012651920318604,nu_0.1,
abalone,ocsvm,0.05,1e-06,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4824655055999756,1.6187996864318848,3.1012651920318604,nu_0.1,
abalone,ocsvm,0.1,1e-06,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4824655055999756,1.6187996864318848,3.1012651920318604,nu_0.1,
abalone,ocsvm,0,1e-06,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.928080320358276,1.6127705574035645,8.54085087776184,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.928080320358276,1.6127705574035645,8.54085087776184,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.928080320358276,1.6127705574035645,8.54085087776184,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.928080320358276,1.6127705574035645,8.54085087776184,nu_0.5,
abalone,ocsvm,0,1e-06,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.928080320358276,1.6119909286499023,8.540071249008179,nu_0.5,
abalone,ocsvm,0.01,1e-06,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.928080320358276,1.6119909286499023,8.540071249008179,nu_0.5,
abalone,ocsvm,0.05,1e-06,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.928080320358276,1.6119909286499023,8.540071249008179,nu_0.5,
abalone,ocsvm,0.1,1e-06,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.928080320358276,1.6119909286499023,8.540071249008179,nu_0.5,
abalone,ocsvm,0,1e-06,False,10,10,0.4451,0.1384,0.2111,0.5552,0.9092,0.6894,0.5452,0.9246,0.6859,1.4845314025878906,3.8128230571746826,5.297354459762573,nu_0.1,
abalone,ocsvm,0.01,1e-06,False,10,10,0.5501,0.1081,0.1807,0.5552,0.9092,0.6894,0.5487,0.9231,0.6883,1.4845314025878906,3.8128230571746826,5.297354459762573,nu_0.1,
abalone,ocsvm,0.05,1e-06,False,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4845314025878906,3.8128230571746826,5.297354459762573,nu_0.1,
abalone,ocsvm,0.1,1e-06,False,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4845314025878906,3.8128230571746826,5.297354459762573,nu_0.1,
abalone,ocsvm,0,1e-06,False,10,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4845314025878906,2.8220841884613037,4.306615591049194,nu_0.1,
abalone,ocsvm,0.01,1e-06,False,10,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4845314025878906,2.8220841884613037,4.306615591049194,nu_0.1,
abalone,ocsvm,0.05,1e-06,False,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4845314025878906,2.8220841884613037,4.306615591049194,nu_0.1,
abalone,ocsvm,0.1,1e-06,False,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4845314025878906,2.8220841884613037,4.306615591049194,nu_0.1,
abalone,ocsvm,0,1e-06,False,10,10,0.4931,0.4950,0.4940,0.4903,0.9510,0.6470,0.4937,0.9736,0.6551,6.920982837677002,3.9849367141723633,10.905919551849365,nu_0.5,
abalone,ocsvm,0.01,1e-06,False,10,10,0.5700,0.3912,0.4639,0.4903,0.9510,0.6470,0.4938,0.9736,0.6552,6.920982837677002,3.9849367141723633,10.905919551849365,nu_0.5,
abalone,ocsvm,0.05,1e-06,False,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.920982837677002,3.9849367141723633,10.905919551849365,nu_0.5,
abalone,ocsvm,0.1,1e-06,False,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.920982837677002,3.9849367141723633,10.905919551849365,nu_0.5,
abalone,ocsvm,0,1e-06,False,10,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.920982837677002,3.345081090927124,10.266063928604126,nu_0.5,
abalone,ocsvm,0.01,1e-06,False,10,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.920982837677002,3.345081090927124,10.266063928604126,nu_0.5,
abalone,ocsvm,0.05,1e-06,False,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.920982837677002,3.345081090927124,10.266063928604126,nu_0.5,
abalone,ocsvm,0.1,1e-06,False,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.920982837677002,3.345081090927124,10.266063928604126,nu_0.5,
abalone,ocsvm,0,0.0001,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.509070634841919,1.6521029472351074,3.1611735820770264,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.509070634841919,1.6521029472351074,3.1611735820770264,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.509070634841919,1.6521029472351074,3.1611735820770264,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.509070634841919,1.6521029472351074,3.1611735820770264,nu_0.1,
abalone,ocsvm,0,0.0001,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.509070634841919,1.5921642780303955,3.1012349128723145,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.509070634841919,1.5921642780303955,3.1012349128723145,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.509070634841919,1.5921642780303955,3.1012349128723145,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.509070634841919,1.5921642780303955,3.1012349128723145,nu_0.1,
abalone,ocsvm,0,0.0001,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.92539381980896,1.5832712650299072,8.508665084838867,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.92539381980896,1.5832712650299072,8.508665084838867,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.92539381980896,1.5832712650299072,8.508665084838867,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.92539381980896,1.5832712650299072,8.508665084838867,nu_0.5,
abalone,ocsvm,0,0.0001,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.92539381980896,1.58707857131958,8.51247239112854,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.92539381980896,1.58707857131958,8.51247239112854,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.92539381980896,1.58707857131958,8.51247239112854,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.92539381980896,1.58707857131958,8.51247239112854,nu_0.5,
abalone,ocsvm,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4777681827545166,1.6011135578155518,3.0788817405700684,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4777681827545166,1.6011135578155518,3.0788817405700684,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4777681827545166,1.6011135578155518,3.0788817405700684,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4777681827545166,1.6011135578155518,3.0788817405700684,nu_0.1,
abalone,ocsvm,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4777681827545166,1.6048991680145264,3.082667350769043,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4777681827545166,1.6048991680145264,3.082667350769043,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4777681827545166,1.6048991680145264,3.082667350769043,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4777681827545166,1.6048991680145264,3.082667350769043,nu_0.1,
abalone,ocsvm,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.965469837188721,1.6037912368774414,8.569261074066162,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.965469837188721,1.6037912368774414,8.569261074066162,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.965469837188721,1.6037912368774414,8.569261074066162,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.965469837188721,1.6037912368774414,8.569261074066162,nu_0.5,
abalone,ocsvm,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.965469837188721,1.5980920791625977,8.563561916351318,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.965469837188721,1.5980920791625977,8.563561916351318,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.965469837188721,1.5980920791625977,8.563561916351318,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.965469837188721,1.5980920791625977,8.563561916351318,nu_0.5,
abalone,ocsvm,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4808149337768555,1.6892321109771729,3.1700470447540283,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4808149337768555,1.6892321109771729,3.1700470447540283,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4808149337768555,1.6892321109771729,3.1700470447540283,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4808149337768555,1.6892321109771729,3.1700470447540283,nu_0.1,
abalone,ocsvm,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4808149337768555,1.6145310401916504,3.095345973968506,nu_0.1,
abalone,ocsvm,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4808149337768555,1.6145310401916504,3.095345973968506,nu_0.1,
abalone,ocsvm,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4808149337768555,1.6145310401916504,3.095345973968506,nu_0.1,
abalone,ocsvm,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4808149337768555,1.6145310401916504,3.095345973968506,nu_0.1,
abalone,ocsvm,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.962888240814209,1.6184461116790771,8.581334352493286,nu_0.5,
abalone,ocsvm,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.962888240814209,1.6184461116790771,8.581334352493286,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.962888240814209,1.6184461116790771,8.581334352493286,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.962888240814209,1.6184461116790771,8.581334352493286,nu_0.5,
abalone,ocsvm,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.962888240814209,1.6271405220031738,8.590028762817383,nu_0.5,
